title,prompt_type,prompt,version,output,output_text,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Trace and Access II,agreement_negation,"Jett has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""
Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage. . 
Considering just how ""accidental"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jett is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-12.486017,-2.095471,-12.85317,-11.846977,-0.131287,-11.852789,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage I,agreement_negation,"Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""
Jenny goes on vacation and leaves her car key with a friend so that the friend can use the car while she is away. One day, while the car is parked on the street outside her friend's house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage. 
Considering just how ""custody or control"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jenny is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-21.509148,-11.550301,-20.925137,-11.927063,-6.1e-05,-10.01775,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage I,agreement_negation,"Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""
Jenny goes on vacation and leaves her car key in a safe inside her house. One day, while the car is parked on the street outside her house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage.
Considering just how ""custody or control"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jenny is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-21.632208,-1.7976931348623157e+308,-13.31062,-0.000203,-8.511357,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage I,agreement_negation,"Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""
Jenny goes on vacation and leaves her car key with her neighbor for safe keeping. One day, while the car is parked on the street outside her house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage. 
Considering just how ""custody or control"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jenny is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-20.856188,-1.7976931348623157e+308,-13.68666,-2.2e-05,-10.790713,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage II,agreement_negation,"John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss or damage caused by wear and tear.""
John takes generally good care of his car, but over the years he has noticed a gradual buildup of rust on his front left wheel. He brings the car to a mechanic to have the wheel replaced. John files a claim with his insurance company for the damage. 
Considering just how ""wear and tear"" would be understood by ordinary speakers of English, do you agree with the following statement: ""John is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-14.792855,-4e-06,-12.997205,-24.894337,-13.286214,-25.18038,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage II,agreement_negation,"John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss or damage caused by wear and tear.""
John takes generally good care of his car, but one day he is involved in a minor accident which damages his front left wheel. He brings the car to a mechanic to have the wheel replaced. John files a claim with his insurance company for the damage. 
Considering just how ""wear and tear"" would be understood by ordinary speakers of English, do you agree with the following statement: ""John is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-23.077988,-1.7976931348623157e+308,-14.74723,-4.5e-05,-10.020064,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage II,agreement_negation,"John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss or damage caused by wear and tear.""
John takes generally good care of his car, but one day he is involved in a minor accident which knocks his front left wheel out of alignment. He brings his car in to a mechanic to have the wheel re-aligned, but the mechanic tells John that his car will also need substantial repair work because the unaligned wheel has been scraping against the body of the car since the accident. John files a claim with his insurance company for the damage. 
Considering just how ""wear and tear"" would be understood by ordinary speakers of English, do you agree with the following statement: ""John is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-19.462431,-11.276582,-20.563328,-10.020007,-8.1e-05,-10.713059,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage III,agreement_negation,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Steve is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-16.45249,-7.081505,-17.031874,-10.969234,-0.000889,-10.401646,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage III,agreement_negation,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Steve is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-23.821163,-1.7976931348623157e+308,-14.955591,-4e-06,-12.56332,-25.636452,-1.7976931348623157e+308
Vehicle Damage III,agreement_negation,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His tablet computer, which he uses for navigation and which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Steve is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-13.384539,-1.7976931348623157e+308,-11.15621,-2.9e-05,-11.301371,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage IV,agreement_negation,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His work laptop, which was in the car at the time, was damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Chris is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-13.917615,-0.000146,-13.90389,-20.532766,-8.846982,-22.147047,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage IV,agreement_negation,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His car stereo system and speakers were damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Chris is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-26.060658,-1.7976931348623157e+308,-14.764039,-4e-06,-12.428308,-26.29208,-1.7976931348623157e+308
Vehicle Damage IV,agreement_negation,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His portable Bluetooth speaker, which was in the car at the time, was damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Chris is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-21.71689,-1.7976931348623157e+308,-13.377798,-2.8e-05,-10.531729,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage V,agreement_negation,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that the car seat has been stolen. James files a claim with his insurance company for the loss. 
Considering just how ""damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""James is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-10.681085,-0.3449,-11.047799,-11.941199,-1.232187,-12.344321,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage V,agreement_negation,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that another car has crashed into his parked car. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. 
Considering just how ""damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""James is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-16.85368,-8.216559,-18.475954,-10.354163,-0.000314,-11.378213,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage V,agreement_negation,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. James forgets about the car seat and begins to drive away with it still on his car. Shortly thereafter, he gets into an accident. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. 
Considering just how ""damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""James is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-9.777704,-1.695765,-10.185045,-9.400038,-0.203047,-9.094015,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft I,agreement_negation,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her briefcase, which contained her work laptop. Gisele files a claim with her insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gisele is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-11.460644,-0.229172,-12.845064,-13.06086,-1.585762,-15.228638,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft I,agreement_negation,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her car stereo. Gisele files a claim with her insurance company for the loss.
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gisele is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-26.339869,-1.7976931348623157e+308,-15.369543,-2e-06,-13.420042,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft I,agreement_negation,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her wireless Bluetooth headset. Gisele files a police report and a claim with her insurance company for her loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gisele is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-18.698095,-10.330645,-19.931963,-10.378748,-8.6e-05,-10.751596,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire II,agreement_negation,"Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""
One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire destroys several hundred dollars in bills that Gene left next to the phone. Gene files a claim with his insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gene is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-10.497844,-1.352036,-12.014625,-10.243051,-0.299477,-12.028224,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire II,agreement_negation,"Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""
One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire spreads to one of his car's stereo speakers, which was adjacent to the phone.  Gene files a claim with his insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gene is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-14.144507,-1.7976931348623157e+308,-10.3653,-7.1e-05,-10.184571,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire II,agreement_negation,"Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""
One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire spreads to a portable Bluetooth speaker that Gene left next to the phone. Gene files a claim with his insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gene is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-17.857473,-9.765223,-1.7976931348623157e+308,-9.838231,-0.000122,-11.627429,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire III,agreement_negation,"Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""
One day, Ken parks his car next to his home and leaves a smoldering cigarette butt in his car ashtray. The cigarette butt does not catch fire, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.
Considering just how ""fire damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Ken is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-11.709662,-0.052601,-12.466821,-14.842578,-2.971482,-16.030619,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire III,agreement_negation,"Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""
One day, Ken parks his car next to his home, and while he is out on a jog his neighbor's home catches fire. The fire spreads to Ken's car, which is subsequently destroyed in the blaze. Ken files a claim with his insurance company for the damage. 
Considering just how ""fire damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Ken is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-21.434513,-1.7976931348623157e+308,-12.737987,-8e-06,-12.2798,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire III,agreement_negation,"Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""
One day, Ken parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. The fire does not spread to the rest of the car, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.
Considering just how ""fire damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Ken is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-19.677538,-10.784071,-1.7976931348623157e+308,-11.018927,-4e-05,-13.030348,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft IV,agreement_negation,"Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""
Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing several hundred dollars in bills that Hunter left in the car. Hunter files a claim with his insurance company for the loss. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Hunter is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-17.387354,-8.081372,-18.481918,-11.089225,-0.000333,-11.780328,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft IV,agreement_negation,"Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""
Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing Hunter's very high-end seat covers. Hunter files a claim with his insurance company for the loss. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Hunter is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-22.836554,-1.7976931348623157e+308,-14.047141,-1e-05,-11.557925,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft IV,agreement_negation,"Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""
Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing a smartphone that Hunter leaves in the car for navigation and to play music. Hunter files a claim with his insurance company for the loss. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Hunter is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-19.16334,-10.258029,-19.588116,-10.694509,-8.1e-05,-10.700589,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft V,agreement_negation,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""
Dillon, who employs a part-time personal assistant, goes on vacation and leaves his car in his home garage. However, surveillance footage captures his personal assistant breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. 
Considering just how ""family or employee"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Dillon is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-12.019572,-2.2e-05,-11.760131,-21.445444,-12.098479,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft V,agreement_negation,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""
Dillon, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures an unfamiliar man breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. 
Considering just how ""family or employee"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Dillon is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-21.796175,-1.7976931348623157e+308,-12.085626,-1.6e-05,-11.554223,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft V,agreement_negation,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""
Dillon, who has been separated from his wife for over two years, goes to work one day and parks his car in the garage. However, surveillance footage captures his estranged wife breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. 
Considering just how ""family or employee"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Dillon is not covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-11.80717,-0.002364,-11.497502,-16.467882,-6.0568,-17.719587,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft VI,agreement_negation,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device.""
Cooper, who doesn't keep a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. 
Considering just how ""tracking device"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Cooper is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-14.574576,-2e-06,-14.569346,-1.7976931348623157e+308,-13.705167,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft VI,agreement_negation,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device.""
Cooper, who keeps a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. 
Considering just how ""tracking device"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Cooper is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-15.496272,-1.7976931348623157e+308,-11.763652,-1.1e-05,-12.987407,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft VI,agreement_negation,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device.""
Cooper, who keeps a GPS-tracked smartphone in his car to play music and for navigation, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. 
Considering just how ""tracking device"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Cooper is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-12.355377,-4.466233,-14.363014,-9.329891,-0.01167,-11.207716,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Glass I,agreement_negation,"Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass in the car's windows or windshield.""
Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers a baseball near the car, and that the windshield appears fully intact save for a minor cosmetic scratch. Ahmad files a claim with his insurance company for the damage. 
Considering just how ""broken glass"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Ahmad is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-11.626924,-1.470051,-12.774915,-11.093251,-0.261296,-12.296437,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Glass I,agreement_negation,"Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass in the car's windows or windshield.""
Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers the baseball on his windshield, which has been shattered beyond repair. Ahmad files a claim with his insurance company for the damage.
Considering just how ""broken glass"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Ahmad is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308,-13.440219,-3.6e-05,-10.298093,-23.46061,-1.7976931348623157e+308
Vehicle Glass I,agreement_negation,"Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass in the car's windows or windshield.""
Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers a baseball near the car, and that the windshield appears chipped but otherwise functional and intact. Ahmad files a claim with his insurance company for the damage. 
Considering just how ""broken glass"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Ahmad is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-13.007502,-1.7976931348623157e+308,-11.149179,-5.2e-05,-10.26688,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Glass II,agreement_negation,"Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass, and any scratching to the bodywork caused solely and directly by broken glass.""
Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front hood. When he returns, he discovers that the hood has been severely damaged. Aneesh files a claim with his insurance company for the damage. 
Considering just how ""glass"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Aneesh is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-11.666615,-0.00024,-13.363411,-18.037697,-8.384968,-21.13411,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Glass II,agreement_negation,"Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass, and any scratching to the bodywork caused solely and directly by broken glass.""
Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers that the windshield has been severely damaged and that broken shards from the windshield managed to leave scratches on the car. Aneesh files a claim with his insurance company for the damage. 
Considering just how ""glass"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Aneesh is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-21.354261,-1.7976931348623157e+308,-11.333941,-0.00031,-8.122682,-19.762194,-1.7976931348623157e+308
Vehicle Glass II,agreement_negation,"Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass, and any scratching to the bodywork caused solely and directly by broken glass.""
Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits one of his car's side mirrors. When he returns, he discovers that the side mirror has been severely damaged and that broken shards from the side mirror managed to leave scratches on the car. Aneesh files a claim with his insurance company for the damage.
Considering just how ""glass"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Aneesh is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-13.083617,-1.7976931348623157e+308,-10.671,-4.5e-05,-10.867694,-1.7976931348623157e+308,-1.7976931348623157e+308
Emergency Damages I,disagreement,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and knows it is just her two dogs playing together. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from her dogs; Joanne just wanted help subduing the dogs. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Joanne is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-10.721487,-0.568645,-10.911186,-12.109867,-0.835502,-12.420168,-1.7976931348623157e+308,-1.7976931348623157e+308
