title,prompt_type,prompt,version,output,output_text,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Wind Damage,agreement,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake and towards Tom's house, damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how causative ""from"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Tom is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.532063,-1.7976931348623157e+308,-13.726603,-1.7976931348623157e+308,-19.809214,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Wind Damage,agreement,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake, causing waves to crash into Tom's house and thereby damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how causative ""from"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Tom is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-9.212357,-1.7976931348623157e+308,-10.498307,-12.054654,-2.998847,-13.669644,-1.7976931348623157e+308,-1.7976931348623157e+308
Storm Damage,agreement,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Cam is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-14.68722,-1.7976931348623157e+308,-13.841673,-1.7976931348623157e+308,-8.864973,-1.7976931348623157e+308,-1.7976931348623157e+308
Storm Damage,agreement,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his roof, causing a fire. Almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Cam is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-14.255647,-1.7976931348623157e+308,-15.006158,-1.7976931348623157e+308,-18.10647,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Storm Damage,agreement,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how ""cause"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Cam is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-11.487666,-1.7976931348623157e+308,-11.625403,-18.277742,-8.070973,-19.40701,-1.7976931348623157e+308,-1.7976931348623157e+308
Hail Damage,agreement,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lose leaves and some are completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. 
Considering just how ""hard surface"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Rick is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-18.850048,-1.7976931348623157e+308,-14.011492,-1.7976931348623157e+308,-8.122978,-1.7976931348623157e+308,-1.7976931348623157e+308
Hail Damage,agreement,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles are chipped and some even develop large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage.
Considering just how ""hard surface"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Rick is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.419521,-1.7976931348623157e+308,-13.15066,-1.7976931348623157e+308,-18.634733,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Hail Damage,agreement,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to his skylight window. The window is chipped, but the roof is not leaking. Rick files a claim with his insurance company for the damage. 
Considering just how ""hard surface"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Rick is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-13.259771,-1.7976931348623157e+308,-13.255924,-1.7976931348623157e+308,-16.634216,-1.7976931348623157e+308,-23.361937,-1.7976931348623157e+308
Ground Heave I,agreement,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, several of Blake's friends crowd into his house for a dance party. The many rambunctious dancers cause Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Blake is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-18.222645,-1.7976931348623157e+308,-13.951882,-1.7976931348623157e+308,-10.538541,-1.7976931348623157e+308,-1.7976931348623157e+308
Ground Heave I,agreement,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, an earthquake erupts near Blake's house. The force of the earthquake causes Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Blake is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-10.399863,-1.7976931348623157e+308,-11.765834,-12.304652,-1.771269,-13.909839,-1.7976931348623157e+308,-1.7976931348623157e+308
Ground Heave I,agreement,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, two semi trucks collide with one another at high speed outside Blake's house. The impact from the crash causes Blake's house to shake and thereby damages the house's foundation. Blake files a claim with his insurance company for the damage.
Considering just how ""ground heave"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Blake is covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-19.35135,-1.7976931348623157e+308,-14.555067,-1.7976931348623157e+308,-8.183291,-1.7976931348623157e+308,-1.7976931348623157e+308
Ground Heave II,agreement,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that his roof has partly caved in due to water damage. Clint files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Clint is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308,-14.873195,-1.7976931348623157e+308,-7.156142,-1.7976931348623157e+308,-1.7976931348623157e+308
Ground Heave II,agreement,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that the ground beneath his house has shifted, causing his house's foundation to crack. Clint files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Clint is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.000994,-1.7976931348623157e+308,-12.650526,-1.7976931348623157e+308,-18.666132,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Ground Heave II,agreement,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that a large tree has fallen on his roof, causing significant damage. Clint files a claim with his insurance company for the damage. 
Considering just how ""ground heave"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Clint is covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-22.402403,-1.7976931348623157e+308,-15.050628,-1.7976931348623157e+308,-11.170211,-1.7976931348623157e+308,-1.7976931348623157e+308
Trace and Access I,agreement,"Justin has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""
Justin, a skilled plumber, is repairing his leaky kitchen sink when he accidentally drops his wedding ring down a pipe that leads to the kitchen. In order to access the pipe and retrieve the ring, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. 
Considering just how ""necessary and reasonable"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Justin is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-19.022446,-9.655651,-17.693813,-11.938812,-1.7976931348623157e+308,-8.999348,-1.7976931348623157e+308,-1.7976931348623157e+308
Trace and Access I,agreement,"Justin has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""
Justin, a skilled plumber, is repairing his leaky kitchen sink when he notices more extensive damage to a pipe that leads to the kitchen. In order to access and repair the damaged pipe, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. 
Considering just how ""necessary and reasonable"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Justin is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-10.917767,-1.7976931348623157e+308,-11.220911,-1.7976931348623157e+308,-11.258591,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Trace and Access I,agreement,"Justin has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""
Justin, a skilled plumber, is repairing his leaky kitchen sink when he inadvertently punctures a pipe that leads to the kitchen. In order to access and repair the damaged pipe, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. 
Considering just how ""necessary and reasonable"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Justin is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-10.706965,-1.7976931348623157e+308,-11.102164,-15.879645,-5.634578,-16.81609,-1.7976931348623157e+308,-1.7976931348623157e+308
Trace and Access II,agreement,"Jett has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""
Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the issue is due to the fact that Jett did an extremely poor job installing the piping. Jett files a claim with his insurance company for the damage. 
Considering just how ""accidental"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jett is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-19.725023,-1.7976931348623157e+308,-14.314356,-1.7976931348623157e+308,-5.73044,-1.7976931348623157e+308,-1.7976931348623157e+308
Trace and Access II,agreement,"Jett has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""
Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes froze in a recent winter storm, causing them to abruptly crack. Jett files a claim with his insurance company for the damage. 
Considering just how ""accidental"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jett is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.179721,-1.7976931348623157e+308,-13.611388,-1.7976931348623157e+308,-17.227962,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Trace and Access II,agreement,"Jett has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""
Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage. . 
Considering just how ""accidental"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jett is covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-19.001198,-8.739504,-17.549644,-12.956306,-1.7976931348623157e+308,-9.743669,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage I,agreement,"Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""
Jenny goes on vacation and leaves her car key with a friend so that the friend can use the car while she is away. One day, while the car is parked on the street outside her friend's house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage. 
Considering just how ""custody or control"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jenny is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-11.166904,-1.7976931348623157e+308,-11.699288,-19.53023,-9.531989,-20.84155,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage I,agreement,"Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""
Jenny goes on vacation and leaves her car key in a safe inside her house. One day, while the car is parked on the street outside her house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage.
Considering just how ""custody or control"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jenny is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.424092,-1.7976931348623157e+308,-12.920838,-1.7976931348623157e+308,-18.374348,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage I,agreement,"Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""
Jenny goes on vacation and leaves her car key with her neighbor for safe keeping. One day, while the car is parked on the street outside her house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage. 
Considering just how ""custody or control"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Jenny is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-14.047206,-1.7976931348623157e+308,-13.699508,-1.7976931348623157e+308,-15.161357,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage II,agreement,"John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss or damage caused by wear and tear.""
John takes generally good care of his car, but over the years he has noticed a gradual buildup of rust on his front left wheel. He brings the car to a mechanic to have the wheel replaced. John files a claim with his insurance company for the damage. 
Considering just how ""wear and tear"" would be understood by ordinary speakers of English, do you agree with the following statement: ""John is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308,-15.182446,-1.7976931348623157e+308,-5.381379,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage II,agreement,"John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss or damage caused by wear and tear.""
John takes generally good care of his car, but one day he is involved in a minor accident which damages his front left wheel. He brings the car to a mechanic to have the wheel replaced. John files a claim with his insurance company for the damage. 
Considering just how ""wear and tear"" would be understood by ordinary speakers of English, do you agree with the following statement: ""John is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-14.206228,-1.7976931348623157e+308,-13.547119,-1.7976931348623157e+308,-19.080994,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage II,agreement,"John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes ""loss or damage caused by wear and tear.""
John takes generally good care of his car, but one day he is involved in a minor accident which knocks his front left wheel out of alignment. He brings his car in to a mechanic to have the wheel re-aligned, but the mechanic tells John that his car will also need substantial repair work because the unaligned wheel has been scraping against the body of the car since the accident. John files a claim with his insurance company for the damage. 
Considering just how ""wear and tear"" would be understood by ordinary speakers of English, do you agree with the following statement: ""John is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-10.63259,-1.7976931348623157e+308,-11.708608,-18.540184,-9.292129,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage III,agreement,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Steve is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-14.663595,-5.309107,-14.857214,-11.17518,-1.7976931348623157e+308,-9.791224,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage III,agreement,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Steve is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.780373,-1.7976931348623157e+308,-12.989464,-1.7976931348623157e+308,-20.230627,-1.7976931348623157e+308,-25.384933,-1.7976931348623157e+308
Vehicle Damage III,agreement,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His tablet computer, which he uses for navigation and which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Steve is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-9.285899,-1.7976931348623157e+308,-10.292275,-16.206062,-7.393599,-17.681538,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage IV,agreement,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His work laptop, which was in the car at the time, was damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Chris is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-19.448217,-1.7976931348623157e+308,-14.309031,-1.7976931348623157e+308,-8.794899,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage IV,agreement,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His car stereo system and speakers were damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Chris is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.543533,-1.7976931348623157e+308,-12.450739,-1.7976931348623157e+308,-19.368746,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage IV,agreement,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His portable Bluetooth speaker, which was in the car at the time, was damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Chris is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-12.453962,-1.7976931348623157e+308,-11.791185,-1.7976931348623157e+308,-13.385403,-1.7976931348623157e+308,-22.902983,-1.7976931348623157e+308
Vehicle Damage V,agreement,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that the car seat has been stolen. James files a claim with his insurance company for the loss. 
Considering just how ""damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""James is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-11.427562,-17.773687,-12.535771,-1.7976931348623157e+308,-5.79764,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage V,agreement,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that another car has crashed into his parked car. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. 
Considering just how ""damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""James is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-9.677325,-1.7976931348623157e+308,-9.196355,-13.101207,-3.325499,-12.59196,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage V,agreement,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. James forgets about the car seat and begins to drive away with it still on his car. Shortly thereafter, he gets into an accident. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. 
Considering just how ""damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""James is covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-9.700324,-1.45708,-8.385432,-9.64141,-1.7976931348623157e+308,-7.224593,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft I,agreement,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her briefcase, which contained her work laptop. Gisele files a claim with her insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gisele is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-18.133106,-1.7976931348623157e+308,-15.167192,-1.7976931348623157e+308,-8.727346,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft I,agreement,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her car stereo. Gisele files a claim with her insurance company for the loss.
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gisele is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-14.534347,-1.7976931348623157e+308,-15.629539,-1.7976931348623157e+308,-18.69357,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft I,agreement,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her wireless Bluetooth headset. Gisele files a police report and a claim with her insurance company for her loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gisele is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-9.362289,-1.7976931348623157e+308,-10.224381,-11.555075,-1.389179,-11.869083,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire II,agreement,"Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""
One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire destroys several hundred dollars in bills that Gene left next to the phone. Gene files a claim with his insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gene is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-10.066196,-2.60572,-11.727768,-8.664156,-1.7976931348623157e+308,-10.233223,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire II,agreement,"Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""
One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire spreads to one of his car's stereo speakers, which was adjacent to the phone.  Gene files a claim with his insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gene is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-8.826077,-1.7976931348623157e+308,-9.950273,-16.117125,-8.214353,-18.000637,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire II,agreement,"Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""
One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire spreads to a portable Bluetooth speaker that Gene left next to the phone. Gene files a claim with his insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Gene is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-9.41896,-1.7976931348623157e+308,-10.662585,-14.886201,-5.791823,-16.518602,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire III,agreement,"Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""
One day, Ken parks his car next to his home and leaves a smoldering cigarette butt in his car ashtray. The cigarette butt does not catch fire, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.
Considering just how ""fire damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Ken is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-15.464362,-1.7976931348623157e+308,-13.719848,-1.7976931348623157e+308,-9.133784,-1.7976931348623157e+308,-1.7976931348623157e+308
