title,prompt_type,prompt,version,output,output_text,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Vehicle Fire II,disagreement,"Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""
One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire spreads to one of his car's stereo speakers, which was adjacent to the phone.  Gene files a claim with his insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Gene is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-13.858452,-4.801956,-15.598921,-10.520357,-0.008282,-12.13348,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire II,disagreement,"Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""
One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire spreads to a portable Bluetooth speaker that Gene left next to the phone. Gene files a claim with his insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Gene is covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-9.736064,-1.017242,-12.582644,-9.981456,-0.448955,-13.289687,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire III,disagreement,"Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""
One day, Ken parks his car next to his home and leaves a smoldering cigarette butt in his car ashtray. The cigarette butt does not catch fire, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.
Considering just how ""fire damage"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Ken is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-13.888375,-2.276107,-14.026084,-12.657199,-0.108356,-12.817691,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire III,disagreement,"Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""
One day, Ken parks his car next to his home, and while he is out on a jog his neighbor's home catches fire. The fire spreads to Ken's car, which is subsequently destroyed in the blaze. Ken files a claim with his insurance company for the damage. 
Considering just how ""fire damage"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Ken is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-15.986688,-1.7976931348623157e+308,-14.051133,-1e-06,-14.770669,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire III,disagreement,"Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""
One day, Ken parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. The fire does not spread to the rest of the car, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.
Considering just how ""fire damage"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Ken is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-12.085453,-0.456268,-13.301151,-13.264465,-1.004177,-15.093575,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft IV,disagreement,"Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""
Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing several hundred dollars in bills that Hunter left in the car. Hunter files a claim with his insurance company for the loss. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Hunter is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-12.57021,-2.447453,-14.581813,-11.475404,-0.090505,-13.674434,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft IV,disagreement,"Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""
Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing Hunter's very high-end seat covers. Hunter files a claim with his insurance company for the loss. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Hunter is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-19.009798,-1.7976931348623157e+308,-14.808741,-2e-06,-13.418146,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft IV,disagreement,"Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""
Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing a smartphone that Hunter leaves in the car for navigation and to play music. Hunter files a claim with his insurance company for the loss. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Hunter is covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-14.863517,-3.979224,-16.319626,-12.605151,-0.018882,-13.995448,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft V,disagreement,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""
Dillon, who employs a part-time personal assistant, goes on vacation and leaves his car in his home garage. However, surveillance footage captures his personal assistant breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. 
Considering just how ""family or employee"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Dillon is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-13.00202,-0.506083,-12.217138,-12.923368,-0.923479,-13.317358,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft V,disagreement,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""
Dillon, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures an unfamiliar man breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. 
Considering just how ""family or employee"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Dillon is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-17.633205,-1.7976931348623157e+308,-13.123386,-1.4e-05,-11.384626,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft V,disagreement,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""
Dillon, who has been separated from his wife for over two years, goes to work one day and parks his car in the garage. However, surveillance footage captures his estranged wife breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. 
Considering just how ""family or employee"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Dillon is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-11.688966,-0.262483,-11.444318,-12.553239,-1.466066,-13.479716,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft VI,disagreement,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device.""
Cooper, who doesn't keep a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. 
Considering just how ""tracking device"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Cooper is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-14.340364,-0.0399,-12.92832,-16.509314,-3.241362,-16.802979,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft VI,disagreement,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device.""
Cooper, who keeps a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. 
Considering just how ""tracking device"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Cooper is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-16.003992,-7.068912,-18.59832,-10.861566,-0.000872,-13.681993,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft VI,disagreement,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device.""
Cooper, who keeps a GPS-tracked smartphone in his car to play music and for navigation, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. 
Considering just how ""tracking device"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Cooper is covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-10.130612,-1.275189,-12.354676,-10.209794,-0.327767,-12.692212,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Glass I,disagreement,"Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass in the car's windows or windshield.""
Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers a baseball near the car, and that the windshield appears fully intact save for a minor cosmetic scratch. Ahmad files a claim with his insurance company for the damage. 
Considering just how ""broken glass"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Ahmad is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-13.929162,-3.474132,-14.786523,-11.526004,-0.031497,-12.38832,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Glass I,disagreement,"Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass in the car's windows or windshield.""
Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers the baseball on his windshield, which has been shattered beyond repair. Ahmad files a claim with his insurance company for the damage.
Considering just how ""broken glass"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Ahmad is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-18.587372,-1.7976931348623157e+308,-13.08519,-4e-06,-13.305416,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Glass I,disagreement,"Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass in the car's windows or windshield.""
Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers a baseball near the car, and that the windshield appears chipped but otherwise functional and intact. Ahmad files a claim with his insurance company for the damage. 
Considering just how ""broken glass"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Ahmad is covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-16.048521,-6.695903,-18.32506,-11.289242,-0.001251,-13.641989,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Glass II,disagreement,"Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass, and any scratching to the bodywork caused solely and directly by broken glass.""
Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front hood. When he returns, he discovers that the hood has been severely damaged. Aneesh files a claim with his insurance company for the damage. 
Considering just how ""glass"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Aneesh is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-17.829456,-6.541526,-17.880474,-12.429801,-0.001453,-12.213769,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Glass II,disagreement,"Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass, and any scratching to the bodywork caused solely and directly by broken glass.""
Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers that the windshield has been severely damaged and that broken shards from the windshield managed to leave scratches on the car. Aneesh files a claim with his insurance company for the damage. 
Considering just how ""glass"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Aneesh is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-15.543545,-1.7976931348623157e+308,-12.264996,-1.4e-05,-11.685076,-22.302141,-1.7976931348623157e+308
Vehicle Glass II,disagreement,"Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass, and any scratching to the bodywork caused solely and directly by broken glass.""
Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits one of his car's side mirrors. When he returns, he discovers that the side mirror has been severely damaged and that broken shards from the side mirror managed to leave scratches on the car. Aneesh files a claim with his insurance company for the damage.
Considering just how ""glass"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Aneesh is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-9.95591,-0.216008,-12.376301,-12.114235,-1.638802,-14.687111,-19.144005,-1.7976931348623157e+308
Emergency Damages I,disagreement_negation,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and knows it is just her two dogs playing together. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from her dogs; Joanne just wanted help subduing the dogs. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Joanne is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-17.803675,-7.676969,-18.474808,-12.117361,-0.000475,-12.380518,-1.7976931348623157e+308,-1.7976931348623157e+308
Emergency Damages I,disagreement_negation,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from a burglar, whom the police promptly arrest. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Joanne is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-14.864202,-1.7976931348623157e+308,-13.079556,-5e-06,-13.278354,-1.7976931348623157e+308,-1.7976931348623157e+308
Emergency Damages I,disagreement_negation,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that Joanne is experiencing mild paranoia after having recently watched a movie that involved a home burglary. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Joanne is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-11.653025,-1.7976931348623157e+308,-14.019804,-1.2e-05,-13.320671,-1.7976931348623157e+308,-1.7976931348623157e+308
Emergency Damages II,disagreement_negation,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an accountant, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""first responder"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Salma is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,Yes,Yes,-12.10279,-0.03268,-13.8805,-15.073049,-3.437553,-17.967413,-1.7976931348623157e+308,-1.7976931348623157e+308
Emergency Damages II,disagreement_negation,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom the police promptly arrest. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""first responder"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Salma is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-14.292131,-1.7976931348623157e+308,-12.941338,-7e-06,-12.410721,-1.7976931348623157e+308,-1.7976931348623157e+308
Emergency Damages II,disagreement_negation,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an off-duty firefighter, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""first responder"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Salma is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-11.237027,-1.456284,-12.871968,-10.751822,-0.265458,-12.829785,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Oil I,disagreement_negation,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison is carrying kerosene oil through her kitchen one afternoon, she slips and spills the oil, damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how ""leaking"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Madison is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-15.612564,-1.206667,-15.474962,-15.138453,-0.355524,-15.864691,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Oil I,disagreement_negation,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison is walking through her kitchen one afternoon, she notices oil dripping from her heater into a puddle, which is damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how ""leaking"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Madison is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-16.730368,-1.7976931348623157e+308,-14.557896,-2e-06,-14.110693,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Oil I,disagreement_negation,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison's friend attempts to fix the heater in Madison's kitchen one afternoon, her friend makes a mistake which causes oil to rush out of the heater, damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how ""leaking"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Madison is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-13.711609,-1.7976931348623157e+308,-13.94874,-4e-06,-13.184975,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Oil II,disagreement_negation,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a portable oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Mariam is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-16.831038,-3.964422,-16.994186,-13.896299,-0.019163,-14.420101,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Oil II,disagreement_negation,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Mariam is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-14.913904,-1.7976931348623157e+308,-13.374918,-4e-06,-13.35363,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Oil II,disagreement_negation,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Mariam is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-15.645816,-2.60675,-15.016023,-13.811254,-0.076641,-13.375754,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Water I,disagreement_negation,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Carol is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-12.348088,-0.880451,-13.223788,-12.734981,-0.535472,-14.117633,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Water I,disagreement_negation,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Carol is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-13.564681,-1.7976931348623157e+308,-13.997672,-3e-06,-14.093596,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Water I,disagreement_negation,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Carol is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-11.395029,-1.7976931348623157e+308,-13.169741,-1.7e-05,-12.631454,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Water II,disagreement_negation,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Miranda is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-18.28346,-7.529699,-18.752312,-12.465576,-0.000543,-13.094973,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Water II,disagreement_negation,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Miranda is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-11.59795,-1.7976931348623157e+308,-13.640753,-1.1e-05,-14.549271,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Water II,disagreement_negation,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Miranda is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-13.483089,-1.7976931348623157e+308,-13.683914,-3e-06,-14.395447,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Water III,disagreement_negation,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Belinda is not covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-14.705832,-4.567569,-15.811084,-11.877744,-0.010448,-13.011714,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Water III,disagreement_negation,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Belinda is not covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,No,No,-1.7976931348623157e+308,-13.549999,-1.7976931348623157e+308,-13.97469,-3e-06,-13.736816,-1.7976931348623157e+308,-1.7976931348623157e+308
Escape of Water III,disagreement_negation,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, do you disagree with the following statement: ""Belinda is not covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-17.933908,-7.173276,-18.107233,-12.367604,-0.000776,-12.526813,-1.7976931348623157e+308,-1.7976931348623157e+308
